customer_id,signup_date,region,account_type,risk_segment
CUST000595,2024-02-29,Northeast,Premium,Medium
CUST000596,2024-06-29,Midwest,Premium,Low
CUST000597,2020-10-02,South,Business,Low
CUST000598,2024-12-31,South,Basic,Low
CUST000599,2018-08-16,International,Premium,Low
CUST000600,2019-01-03,South,Basic,Medium
CUST000601,2020-06-07,Midwest,Basic,Medium
CUST000602,2024-08-07,West,Basic,Medium
CUST000603,2021-07-11,West,Business,High
CUST000604,2022-12-12,South,Business,Medium
CUST000605,2022-07-27,International,Basic,Low
CUST000606,2021-06-28,West,Premium,Low
CUST000607,2024-07-10,West,Basic,Low
CUST000608,2024-09-07,Northeast,Premium,High
CUST000609,2021-02-19,West,Basic,High
CUST000610,2022-12-30,Midwest,Premium,Medium
CUST000611,2022-05-15,South,Basic,Low
CUST000612,2022-02-26,South,Premium,Low
CUST000613,2018-09-17,International,Basic,Medium
CUST000614,2019-06-20,International,Premium,Low
CUST000615,2024-12-06,Midwest,Premium,Low
CUST000616,2025-05-14,West,Basic,Low
CUST000617,2025-12-22,West,Basic,Low
CUST000618,2024-05-19,Midwest,Premium,Low
CUST000619,2022-03-21,Northeast,Premium,High
CUST000620,2019-07-04,Northeast,Basic,Medium
CUST000621,2026-04-14,West,Basic,Low
CUST000622,2018-03-24,Midwest,Basic,Low
CUST000623,2023-01-24,International,Premium,Medium
CUST000624,2025-05-26,Midwest,Premium,Low
CUST000625,2022-06-26,International,Basic,Low
CUST000626,2021-05-13,Midwest,Premium,Low
CUST000627,2021-12-26,West,Premium,Low
CUST000628,2020-09-03,Northeast,Premium,Low
CUST000629,2025-10-16,South,Basic,Medium
CUST000630,2024-07-20,West,Basic,Medium
CUST000631,2023-10-15,West,Basic,Low
CUST000632,2020-12-06,West,Basic,Low
CUST000633,2024-08-03,Northeast,Basic,High
CUST000634,2026-04-30,Midwest,Basic,Low
CUST000635,2025-12-08,Northeast,Basic,Low
CUST000636,2025-11-21,Northeast,Premium,Low
CUST000637,2025-01-20,South,Basic,High
CUST000638,2021-09-02,South,Premium,Medium
CUST000639,2019-06-28,West,Basic,Low
CUST000640,2019-02-14,West,Premium,Low
CUST000641,2024-01-04,West,Basic,Medium
CUST000642,2019-11-25,West,Premium,Medium
CUST000643,2022-04-23,Northeast,Premium,Medium
CUST000644,2024-01-27,Northeast,Basic,High
CUST000645,2025-11-22,South,Premium,Low
CUST000646,2023-06-18,West,Basic,Low
CUST000647,2023-06-05,Northeast,Premium,Low
CUST000648,2025-09-01,South,Basic,Medium
CUST000649,2024-06-14,South,Basic,Low
CUST000650,2024-05-13,Northeast,Basic,Low
CUST000651,2020-05-13,Midwest,Business,Medium
CUST000652,2026-03-23,West,Basic,Low
CUST000653,2025-04-10,South,Premium,Medium
CUST000654,2018-10-14,Northeast,Basic,Low
CUST000655,2021-09-17,West,Basic,Low
CUST000656,2022-03-30,Midwest,Basic,Low
CUST000657,2022-02-01,West,Business,Medium
CUST000658,2026-03-12,Midwest,Premium,Medium
CUST000659,2020-09-26,South,Basic,Low
CUST000660,2026-03-17,Midwest,Premium,Low
CUST000661,2026-05-07,Midwest,Basic,Low
CUST000662,2018-08-22,West,Basic,Medium
CUST000663,2025-09-02,Northeast,Basic,High
CUST000664,2019-07-29,Northeast,Basic,Medium
CUST000665,2022-08-06,Midwest,Basic,Low
CUST000666,2025-08-14,South,Premium,Low
CUST000667,2019-12-22,West,Basic,Low
CUST000668,2025-05-18,International,Business,Low
CUST000669,2020-06-26,Midwest,Premium,Low
CUST000670,2018-10-06,Midwest,Premium,Low
CUST000671,2025-02-26,Northeast,Premium,Low
CUST000672,2022-05-27,South,Premium,Medium
CUST000673,2024-08-07,International,Basic,Low
CUST000674,2021-07-21,South,Basic,Medium
CUST000675,2024-06-29,South,Basic,High
CUST000676,2019-02-01,Midwest,Business,Low
CUST000677,2026-06-15,West,Basic,Low
CUST000678,2022-02-08,South,Premium,Medium
CUST000679,2026-02-10,Northeast,Premium,Low
CUST000680,2025-02-03,Midwest,Basic,Low
CUST000681,2022-03-25,Northeast,Premium,Low
CUST000682,2020-09-06,Northeast,Basic,Medium
CUST000683,2024-04-16,Northeast,Basic,Medium
CUST000684,2026-03-08,Midwest,Premium,Medium
CUST000685,2024-01-19,South,Basic,Low
CUST000686,2024-03-25,Midwest,Basic,Low
CUST000687,2026-01-28,Midwest,Basic,Medium
CUST000688,2019-09-20,International,Basic,Medium
CUST000689,2019-12-25,West,Premium,Low
CUST000690,2026-04-14,South,Business,High
CUST000691,2022-03-19,Midwest,Basic,Medium
CUST000692,2024-03-30,West,Basic,Low
CUST000693,2023-07-26,Northeast,Basic,Low
CUST000694,2025-11-27,Midwest,Premium,Low
CUST000695,2025-03-25,West,Premium,Medium
CUST000696,2026-06-20,South,Basic,Low
CUST000697,2025-05-13,West,Basic,Low
CUST000698,2019-09-22,South,Business,Low
CUST000699,2019-01-09,South,Premium,Medium
CUST000700,2018-06-26,Midwest,Basic,Medium
CUST000701,2025-07-24,Northeast,Premium,Medium
CUST000702,2026-04-05,Midwest,Basic,Low
CUST000703,2024-01-23,Northeast,Basic,Low
CUST000704,2025-09-25,West,Premium,Medium
CUST000705,2020-03-15,Midwest,Basic,Low
CUST000706,2020-06-04,South,Basic,Low
CUST000707,2024-06-07,West,Business,High
CUST000708,2025-01-31,West,Premium,Medium
CUST000709,2018-05-27,Midwest,Basic,Low
CUST000710,2018-06-15,Midwest,Premium,Low
CUST000711,2026-04-29,International,Premium,Medium
CUST000712,2018-08-20,South,Premium,Low
CUST000713,2024-08-04,West,Business,Low
CUST000714,2025-04-11,West,Premium,Low
CUST000715,2021-11-03,West,Basic,Medium
CUST000716,2024-10-17,Northeast,Basic,Low
CUST000717,2018-10-24,South,Premium,Low
CUST000718,2025-06-03,Northeast,Business,Medium
CUST000719,2023-02-04,South,Basic,Low
CUST000720,2023-09-21,International,Basic,Low
CUST000721,2026-05-10,South,Premium,Low
CUST000722,2018-02-19,Midwest,Basic,Low
CUST000723,2026-02-28,Northeast,Basic,Low
CUST000724,2025-06-25,International,Business,Low
CUST000725,2025-10-31,Northeast,Premium,High
CUST000726,2024-05-06,Northeast,Business,High
CUST000727,2024-04-25,Northeast,Premium,Medium
CUST000728,2019-04-19,Northeast,Basic,Low
CUST000729,2025-09-14,Midwest,Business,Medium
CUST000730,2025-06-04,South,Basic,Medium
CUST000731,2022-04-22,Midwest,Basic,Low
CUST000732,2023-10-15,Northeast,Business,Low
CUST000733,2020-03-23,Northeast,Premium,Medium
CUST000734,2018-11-07,Midwest,Business,High
CUST000735,2025-02-05,Northeast,Basic,Low
CUST000736,2025-01-29,South,Business,Low
CUST000737,2020-07-25,Northeast,Premium,Low
CUST000738,2026-06-11,Midwest,Premium,Low
CUST000739,2019-10-06,Midwest,Business,Medium
CUST000740,2020-11-01,Midwest,Basic,Low
CUST000741,2022-09-22,Northeast,Premium,High
CUST000742,2022-08-10,Northeast,Premium,Medium
CUST000743,2025-05-28,West,Premium,Low
CUST000744,2018-11-22,Northeast,Business,Medium
CUST000745,2019-02-05,South,Premium,Medium
CUST000746,2019-07-17,Midwest,Basic,Low
CUST000747,2018-08-09,Midwest,Basic,Low
CUST000748,2021-03-22,Midwest,Business,Medium
CUST000749,2022-07-10,West,Business,Low
CUST000750,2022-09-23,West,Business,Low
CUST000751,2024-05-13,Northeast,Basic,Low
CUST000752,2025-06-09,Midwest,Basic,Low
CUST000753,2022-08-02,Northeast,Premium,Low
CUST000754,2024-03-12,Midwest,Premium,Low
CUST000755,2018-03-14,South,Basic,Low
CUST000756,2023-06-21,Northeast,Premium,Low
CUST000757,2018-08-14,Midwest,Basic,Medium
CUST000758,2021-11-11,International,Basic,Low
CUST000759,2026-03-29,Northeast,Basic,High
CUST000760,2021-03-20,Midwest,Basic,Medium
CUST000761,2021-12-02,South,Basic,Low
CUST000762,2025-12-04,Northeast,Business,Low
CUST000763,2022-01-17,Northeast,Premium,Low
CUST000764,2023-02-14,Northeast,Business,Medium
CUST000765,2024-01-06,West,Basic,Medium
CUST000766,2018-12-12,Northeast,Basic,Low
CUST000767,2020-11-29,Northeast,Basic,Low
CUST000768,2026-04-10,Northeast,Premium,Low
CUST000769,2020-09-02,Northeast,Basic,Medium
CUST000770,2025-09-24,South,Premium,Medium
CUST000771,2026-02-09,Northeast,Premium,Low
CUST000772,2024-07-19,South,Business,Low
CUST000773,2019-10-06,South,Basic,Low
CUST000774,2024-09-09,West,Basic,Medium
CUST000775,2022-12-20,Northeast,Basic,Low
CUST000776,2025-01-17,West,Basic,Low
CUST000777,2024-01-13,South,Premium,Medium
CUST000778,2025-07-29,Northeast,Basic,Low
CUST000779,2019-12-23,West,Premium,Medium
CUST000780,2021-09-07,West,Basic,Low
CUST000781,2022-01-13,Northeast,Business,Low
CUST000782,2021-10-11,West,Business,Medium
CUST000783,2018-05-22,Midwest,Basic,Low
CUST000784,2023-10-04,South,Premium,Low
CUST000785,2020-05-23,International,Basic,High
CUST000786,2018-12-27,Midwest,Premium,Medium
CUST000787,2025-11-05,West,Business,Medium
CUST000788,2022-05-11,Midwest,Premium,Low
CUST000789,2018-09-22,West,Premium,Low
CUST000790,2026-05-29,South,Basic,Low
CUST000791,2025-11-24,Northeast,Premium,High
CUST000792,2026-06-28,Midwest,Premium,Medium
CUST000793,2026-01-01,Midwest,Basic,Low
CUST000794,2018-01-26,Northeast,Basic,High
CUST000795,2019-06-17,Northeast,Premium,Low
CUST000796,2024-10-22,Midwest,Premium,Low
CUST000797,2021-12-01,Northeast,Basic,Low
CUST000798,2025-03-08,Northeast,Business,Low
CUST000799,2018-07-09,South,Premium,High
CUST000800,2025-10-20,South,Basic,Medium
CUST000801,2025-11-20,West,Basic,Low
CUST000802,2019-09-22,Midwest,Premium,Low
CUST000803,2019-05-14,West,Premium,Medium
CUST000804,2025-11-27,South,Premium,Low
CUST000805,2025-08-26,Northeast,Basic,Low
CUST000806,2025-01-21,Northeast,Premium,Low
CUST000807,2025-02-01,South,Premium,Low
CUST000808,2019-09-02,Northeast,Premium,Low
CUST000809,2021-12-13,South,Basic,Low
CUST000810,2020-02-08,International,Premium,High
CUST000811,2018-02-08,Northeast,Basic,Low
CUST000812,2024-05-30,Northeast,Basic,Low
CUST000813,2022-11-09,International,Premium,Low
CUST000814,2025-11-15,South,Premium,Medium
CUST000815,2019-09-17,Northeast,Basic,Low
CUST000816,2026-01-21,West,Premium,Low
CUST000817,2024-08-16,West,Basic,Medium
CUST000818,2022-09-25,South,Basic,Medium
CUST000819,2020-01-27,South,Basic,Low
CUST000820,2025-08-02,Midwest,Basic,Low
CUST000821,2026-05-22,Northeast,Premium,High
CUST000822,2018-02-05,South,Premium,Low
CUST000823,2019-07-20,Midwest,Premium,Low
CUST000824,2018-10-01,South,Basic,Low
CUST000825,2022-06-28,West,Basic,Low
CUST000826,2021-03-19,Northeast,Basic,Low
CUST000827,2018-12-07,South,Premium,Low
CUST000828,2026-05-29,Northeast,Basic,Low
CUST000829,2025-10-28,West,Basic,Medium
CUST000830,2019-09-29,Northeast,Premium,Low
CUST000831,2026-05-31,South,Premium,Medium
CUST000832,2022-11-21,South,Basic,Low
CUST000833,2025-03-12,Midwest,Basic,Low
CUST000834,2023-10-15,South,Premium,Low
CUST000835,2018-05-31,South,Basic,Low
CUST000836,2026-05-10,South,Basic,Low
CUST000837,2020-10-03,West,Business,Low
CUST000838,2025-06-09,International,Basic,Medium
CUST000839,2025-01-30,Midwest,Basic,Low
CUST000840,2024-07-09,South,Basic,Medium
CUST000841,2021-12-01,Northeast,Basic,Medium
CUST000842,2022-04-04,West,Basic,Medium
CUST000843,2023-12-15,South,Basic,Low
CUST000844,2021-07-23,Midwest,Premium,Medium
CUST000845,2025-06-07,Northeast,Basic,Low
CUST000846,2023-06-14,West,Business,High
CUST000847,2021-09-17,Midwest,Business,Medium
CUST000848,2019-09-03,South,Basic,Low
CUST000849,2026-04-06,Northeast,Basic,Medium
CUST000850,2026-03-19,International,Premium,Low
CUST000851,2019-09-25,Northeast,Business,Low
CUST000852,2022-07-20,Northeast,Premium,Low
CUST000853,2026-05-17,West,Basic,Medium
CUST000854,2023-08-06,West,Basic,Medium
CUST000855,2025-04-19,Northeast,Basic,Medium
CUST000856,2026-04-12,Midwest,Premium,Low
CUST000857,2025-01-31,West,Premium,Medium
CUST000858,2022-04-28,West,Basic,Medium
CUST000859,2025-10-06,Midwest,Premium,Low
CUST000860,2025-01-21,South,Basic,Low
CUST000861,2023-01-31,West,Premium,Low
CUST000862,2025-06-12,West,Basic,Medium
CUST000863,2023-12-20,West,Premium,Low
CUST000864,2026-04-24,South,Premium,Low
CUST000865,2022-02-18,Northeast,Premium,Low
CUST000866,2022-05-23,West,Basic,Low
CUST000867,2018-05-14,West,Premium,Low
CUST000868,2024-03-25,West,Premium,Low
CUST000869,2022-10-09,Northeast,Basic,Low
CUST000870,2025-07-29,Northeast,Basic,High
CUST000871,2018-08-08,West,Premium,Low
CUST000872,2025-10-03,Northeast,Basic,Low
CUST000873,2024-04-22,International,Basic,Medium
CUST000874,2024-01-15,Midwest,Basic,Low
CUST000875,2025-02-23,South,Basic,High
CUST000876,2023-05-03,West,Basic,Medium
CUST000877,2025-02-14,Midwest,Premium,Low
CUST000878,2025-07-25,Midwest,Basic,Low
CUST000879,2021-02-17,South,Premium,Low
CUST000880,2025-01-13,South,Basic,Medium
CUST000881,2018-12-18,Midwest,Basic,Low
CUST000882,2024-03-01,South,Basic,Medium
CUST000883,2022-05-29,International,Premium,Medium
CUST000884,2026-03-05,Midwest,Business,Medium
CUST000885,2022-01-01,Northeast,Basic,Medium
CUST000886,2021-02-22,Midwest,Basic,Low
CUST000887,2025-01-10,Midwest,Basic,Low
CUST000888,2021-10-28,Northeast,Basic,Medium
CUST000889,2026-02-24,Northeast,Premium,Low
CUST000890,2019-06-07,South,Basic,Low
CUST000891,2021-06-09,Midwest,Business,Low
CUST000892,2020-11-19,International,Premium,Low
CUST000893,2024-02-06,Northeast,Basic,Medium
CUST000894,2019-02-22,Northeast,Premium,Low
CUST000895,2025-02-27,West,Basic,Medium
CUST000896,2025-04-25,West,Premium,High
CUST000897,2019-02-04,Midwest,Basic,Low
CUST000898,2023-12-05,Northeast,Premium,Medium
CUST000899,2019-10-29,Northeast,Basic,Low
CUST000900,2020-07-15,South,Basic,Low
CUST000901,2019-10-20,Midwest,Premium,Low
CUST000902,2023-09-15,Northeast,Basic,Low
CUST000903,2025-12-28,Northeast,Basic,Low
CUST000904,2025-09-16,Midwest,Premium,Low
CUST000905,2026-03-12,International,Basic,Low
CUST000906,2018-06-30,South,Business,Low
CUST000907,2022-10-01,South,Premium,Low
CUST000908,2020-07-13,Northeast,Premium,Low
CUST000909,2020-08-27,Northeast,Basic,Medium
CUST000910,2019-02-09,Midwest,Basic,High
CUST000911,2025-02-22,West,Business,Medium
CUST000912,2022-11-09,West,Basic,Medium
CUST000913,2023-12-14,West,Basic,Medium
CUST000914,2024-05-19,International,Basic,Low
CUST000915,2025-05-13,International,Basic,High
CUST000916,2023-05-06,International,Premium,High
CUST000917,2025-03-02,Northeast,Premium,Low
CUST000918,2023-06-14,Northeast,Premium,Low
CUST000919,2021-12-18,Midwest,Premium,Medium
CUST000920,2026-04-15,South,Basic,Low
CUST000921,2018-06-22,Northeast,Basic,Low
CUST000922,2026-02-28,West,Basic,Medium
CUST000923,2021-04-09,South,Premium,Medium
CUST000924,2021-12-24,South,Basic,Low
CUST000925,2021-10-10,Northeast,Premium,Low
CUST000926,2026-01-25,Northeast,Basic,Low
CUST000927,2025-11-23,Northeast,Premium,Low
CUST000928,2020-11-29,West,Premium,High
CUST000929,2021-01-18,South,Business,Medium
CUST000930,2018-07-01,West,Basic,Low
CUST000931,2023-01-26,Midwest,Business,Low
CUST000932,2022-12-10,Midwest,Basic,Medium
CUST000933,2021-12-20,Midwest,Basic,Medium
CUST000934,2026-01-29,West,Basic,Low
CUST000935,2019-11-19,West,Basic,Low
CUST000936,2019-07-27,Northeast,Premium,Low
CUST000937,2026-05-20,International,Basic,Medium
CUST000938,2024-09-05,Northeast,Basic,Low
CUST000939,2026-04-10,West,Premium,Low
CUST000940,2018-05-15,Northeast,Premium,Medium
CUST000941,2021-11-04,Northeast,Premium,Low
CUST000942,2023-02-25,West,Premium,High
CUST000943,2018-04-05,Northeast,Basic,Low
CUST000944,2026-06-12,Midwest,Premium,Low
CUST000945,2023-07-06,Midwest,Basic,High
CUST000946,2020-03-01,Northeast,Basic,High
CUST000947,2021-07-19,South,Basic,High
CUST000948,2024-05-22,West,Premium,Medium
CUST000949,2023-12-23,West,Basic,Low
CUST000950,2026-03-27,Midwest,Premium,Low
CUST000951,2024-11-21,South,Basic,Low
CUST000952,2023-03-18,Northeast,Basic,High
CUST000953,2024-07-19,Northeast,Basic,Low
CUST000954,2024-09-04,Northeast,Basic,Medium
CUST000955,2018-02-19,International,Basic,High
CUST000956,2025-12-23,West,Premium,High
CUST000957,2025-07-02,West,Basic,High
CUST000958,2021-06-19,South,Basic,Low
CUST000959,2019-03-05,South,Premium,Low
CUST000960,2022-09-24,South,Basic,High
CUST000961,2026-03-31,South,Basic,Low
CUST000962,2020-11-19,Midwest,Basic,Low
CUST000963,2022-11-21,Northeast,Basic,High
CUST000964,2025-06-27,Northeast,Basic,Low
CUST000965,2023-04-01,International,Premium,Low
CUST000966,2025-02-14,Midwest,Basic,Low
CUST000967,2024-02-29,International,Premium,Low
CUST000968,2020-08-24,Northeast,Basic,High
CUST000969,2021-07-14,South,Premium,Low
CUST000970,2023-08-16,Northeast,Premium,Low
CUST000971,2018-03-18,Northeast,Basic,Low
CUST000972,2024-08-14,Northeast,Basic,Medium
CUST000973,2025-12-01,Northeast,Basic,Medium
CUST000974,2024-10-29,West,Business,Low
CUST000975,2021-11-10,Midwest,Business,Low
CUST000976,2019-06-13,South,Basic,Low
CUST000977,2022-01-29,Midwest,Premium,Low
CUST000978,2025-11-08,Midwest,Basic,Low
CUST000979,2024-06-12,South,Basic,Low
CUST000980,2025-11-10,Northeast,Premium,Low
CUST000981,2020-11-04,International,Basic,Low
CUST000982,2019-03-27,West,Basic,Low
CUST000983,2025-06-27,West,Premium,Low
CUST000984,2022-01-27,Midwest,Basic,Low
CUST000985,2020-08-01,Northeast,Premium,Medium
CUST000986,2020-07-16,West,Basic,Low
CUST000987,2025-01-08,Midwest,Basic,Low
CUST000988,2024-08-06,Northeast,Basic,High
CUST000989,2023-11-10,Midwest,Business,Low
CUST000990,2019-10-15,West,Basic,High
CUST000991,2018-12-18,South,Basic,Low
CUST000992,2026-04-01,West,Premium,Medium
CUST000993,2023-11-10,West,Business,Medium
CUST000994,2024-04-12,Northeast,Business,Low
CUST000995,2021-10-31,West,Premium,Medium
CUST000996,2023-02-25,Midwest,Basic,Medium
CUST000997,2026-02-02,South,Premium,Low
CUST000998,2019-07-03,Northeast,Premium,Medium
CUST000999,2025-10-13,International,Premium,Low
CUST001000,2019-10-28,Midwest,Premium,Medium
CUST001001,2023-04-12,Northeast,Basic,Medium
CUST001002,2024-10-19,Midwest,Basic,Low
CUST001003,2018-07-15,Northeast,Premium,Medium
CUST001004,2018-07-13,Northeast,Basic,High
CUST001005,2019-11-07,South,Basic,Medium
CUST001006,2025-03-05,Midwest,Basic,Low
CUST001007,2025-01-05,West,Premium,Medium
CUST001008,2024-11-07,Midwest,Premium,Low
CUST001009,2022-01-29,South,Premium,Low
CUST001010,2026-02-28,Midwest,Premium,Medium
CUST001011,2021-12-18,South,Premium,Low
CUST001012,2023-03-24,South,Premium,Medium
CUST001013,2026-01-09,Midwest,Basic,Low
CUST001014,2019-02-14,International,Premium,Low
CUST001015,2019-01-20,Midwest,Basic,High
CUST001016,2021-06-04,Northeast,Basic,Low
CUST001017,2020-08-06,South,Basic,Low
CUST001018,2023-11-20,West,Premium,Low
CUST001019,2025-06-16,Northeast,Premium,Low
CUST001020,2025-06-29,Midwest,Business,Low
CUST001021,2021-09-14,West,Business,Low
CUST001022,2025-04-16,West,Business,High
CUST001023,2026-04-13,International,Basic,High
CUST001024,2018-01-28,South,Business,Medium
CUST001025,2026-04-07,South,Premium,Low
CUST001026,2025-12-06,Midwest,Business,Medium
CUST001027,2026-04-29,International,Basic,Low
CUST001028,2025-06-10,Midwest,Basic,Medium
CUST001029,2024-04-21,West,Business,Low
CUST001030,2024-01-18,Midwest,Basic,High
CUST001031,2025-09-06,South,Basic,Low
CUST001032,2025-06-04,South,Basic,Low
CUST001033,2019-05-19,South,Basic,High
CUST001034,2019-01-23,West,Basic,Low
CUST001035,2022-01-31,Midwest,Business,Medium
CUST001036,2026-06-08,South,Business,Medium
CUST001037,2021-12-17,Midwest,Business,Low
CUST001038,2024-10-02,Midwest,Basic,Low
CUST001039,2023-04-17,Midwest,Basic,Low
CUST001040,2022-10-18,Northeast,Basic,Medium
CUST001041,2026-01-31,Northeast,Basic,High
CUST001042,2024-07-01,South,Basic,Low
CUST001043,2024-01-04,South,Premium,Medium
CUST001044,2019-02-18,South,Business,Low
CUST001045,2025-11-15,Northeast,Basic,Low
CUST001046,2021-03-23,Midwest,Basic,Medium
CUST001047,2024-02-27,Northeast,Basic,Medium
CUST001048,2019-06-07,West,Basic,Low
CUST001049,2026-03-23,West,Basic,Low
CUST001050,2025-09-18,Northeast,Basic,Low
CUST001051,2026-05-24,South,Basic,Low
CUST001052,2023-07-17,Northeast,Basic,Low
CUST001053,2025-07-08,Midwest,Premium,Medium
CUST001054,2026-04-06,Northeast,Basic,Low
CUST001055,2019-04-25,Midwest,Basic,Low
CUST001056,2025-01-03,South,Basic,Medium
CUST001057,2025-10-04,West,Basic,Low
CUST001058,2025-08-01,Northeast,Premium,Low
CUST001059,2025-03-10,South,Premium,High
CUST001060,2024-12-16,South,Business,Low
CUST001061,2018-04-10,International,Premium,Low
CUST001062,2022-02-15,South,Basic,Low
CUST001063,2019-10-30,Northeast,Basic,Low
CUST001064,2020-01-28,South,Basic,Low
CUST001065,2019-06-24,Midwest,Basic,Low
CUST001066,2025-08-01,International,Business,Low
CUST001067,2022-09-03,Midwest,Basic,Medium
CUST001068,2025-06-25,South,Basic,Low
CUST001069,2023-01-20,Northeast,Basic,Low
CUST001070,2021-02-18,Midwest,Basic,Low
CUST001071,2023-07-01,West,Business,High
CUST001072,2021-02-10,South,Basic,Low
CUST001073,2020-07-23,Midwest,Basic,Medium
CUST001074,2021-07-20,International,Basic,Low
CUST001075,2022-10-22,West,Premium,High
CUST001076,2021-04-02,Midwest,Basic,Low
CUST001077,2024-05-06,South,Premium,Low
CUST001078,2021-08-12,Midwest,Basic,Low
